"csv_file_name","question_name","ï..id","questionusageid","slot","behaviour","questionid","variant","maxmark","minfraction","maxfraction","flagged","questionsummary","rightanswer","responsesummary","timemodified","questionattemptid","sequencenumber","state","fraction","timecreated","userid","firstname","lastname","username","attempt_number","group"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1762953,54131,24,"interactivecountback",29997,2,0,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605751238,718778,1,"gradedpartial",0.5,1605749584,276,"anonfirstname153","anonlastname153","anon153",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1762936,54131,16,"interactivecountback",29997,1,1,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605751238,718770,1,"gradedright",1,1605749736,276,"anonfirstname153","anonlastname153","anon153",2,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758409,54050,16,"interactivecountback",29997,6,1,0,1,0,"\({\left(-2\right)^{n+1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 71454915; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 71454915; prt1: !; prt2: !",1606219497,716568,1,"gaveup",NA,1606219496,279,"anonfirstname156","anonlastname156","anon156",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1762996,54132,16,"interactivecountback",29997,1,1,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605636856,718796,1,"gradedright",1,1605635938,280,"anonfirstname157","anonlastname157","anon157",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758511,54052,16,"interactivecountback",29997,7,1,0,1,0,"\({-5\,\left(-2\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1832130200; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1832130200; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605773350,716616,1,"gradedright",1,1605773196,283,"anonfirstname160","anonlastname160","anon160",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763107,54134,16,"interactivecountback",29997,1,1,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605606046,718847,1,"gradedright",1,1605605270,285,"anonfirstname162","anonlastname162","anon162",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763162,54135,16,"interactivecountback",29997,8,1,0,1,0,"\({-4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605774576,718870,1,"gradedpartial",0.5,1605773467,287,"anonfirstname164","anonlastname164","anon164",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758560,54053,16,"interactivecountback",29997,1,1,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606124464,716638,1,"gradedright",1,1606122424,289,"anonfirstname166","anonlastname166","anon166",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763221,54136,16,"interactivecountback",29997,7,1,0,1,0,"\({-5\,\left(-2\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1832130200; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1832130200; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606205071,718897,1,"gradedright",1,1606204396,290,"anonfirstname167","anonlastname167","anon167",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758611,54054,16,"interactivecountback",29997,1,1,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606230969,716663,1,"gradedright",1,1606219451,293,"anonfirstname170","anonlastname170","anon170",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758655,54055,16,"interactivecountback",29997,3,1,0,1,0,"\({-2\,\left(-5\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 258534682; prt1: !; prt2: !",1606132978,716686,1,"gaveup",NA,1606132977,294,"anonfirstname171","anonlastname171","anon171",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758702,54056,16,"interactivecountback",29997,3,1,0,1,0,"\({-2\,\left(-5\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 258534682; prt1: !; prt2: !",1606065289,716708,1,"gaveup",NA,1606065288,296,"anonfirstname173","anonlastname173","anon173",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763278,54137,16,"interactivecountback",29997,8,1,0,1,0,"\({-4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 271527967; ans1: ""Increasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606163909,718923,1,"gradedpartial",0.5,1606163657,297,"anonfirstname174","anonlastname174","anon174",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763448,54140,16,"interactivecountback",29997,3,1,0,1,0,"\({-2\,\left(-5\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606149223,718999,1,"gradedright",1,1606146955,300,"anonfirstname177","anonlastname177","anon177",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759897,54076,16,"interactivecountback",29997,9,1,0,1,0,"\({-2\,4^{n-1}}\) is Decreasing and Bounded above","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605730709,717286,1,"gradedright",1,1605729813,140,"anonfirstname18","anonlastname18","anon18",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763584,54142,16,"interactivecountback",29997,4,1,0,1,0,"\({-5\,2^{n-1}}\) is Decreasing and Bounded above","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","",1606198709,719060,0,"todo",NA,1606197732,306,"anonfirstname183","anonlastname183","anon183",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763626,54143,16,"interactivecountback",29997,9,1,0,1,0,"\({-2\,4^{n-1}}\) is Decreasing and Bounded above","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606085103,719082,1,"gradedright",1,1606084126,307,"anonfirstname184","anonlastname184","anon184",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763681,54144,16,"interactivecountback",29997,10,1,0,1,0,"\({4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605795793,719107,1,"gradedright",1,1605794717,308,"anonfirstname185","anonlastname185","anon185",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763790,54146,16,"interactivecountback",29997,2,1,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606213005,719157,2,"gradedright",1,1606212162,310,"anonfirstname187","anonlastname187","anon187",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758736,54057,16,"interactivecountback",29997,10,1,0,1,0,"\({4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 123877803; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","",1605611014,716731,0,"todo",NA,1605610968,311,"anonfirstname188","anonlastname188","anon188",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759950,54077,16,"interactivecountback",29997,7,1,0,1,0,"\({-5\,\left(-2\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1832130200; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1832130200; prt1: !; prt2: !",1605707738,717309,1,"gaveup",NA,1605707737,141,"anonfirstname19","anonlastname19","anon19",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763855,54147,16,"interactivecountback",29997,3,1,0,1,0,"\({-2\,\left(-5\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 258534682; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1607436700,719195,1,"gradedwrong",0,1607436660,314,"anonfirstname191","anonlastname191","anon191",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763899,54148,16,"interactivecountback",29997,4,1,0,1,0,"\({-5\,2^{n-1}}\) is Decreasing and Bounded above","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606123219,719217,1,"gradedright",1,1606121667,315,"anonfirstname192","anonlastname192","anon192",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1763968,54149,16,"interactivecountback",29997,3,1,0,1,0,"\({-2\,\left(-5\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605668857,719249,1,"gradedright",1,1605666743,317,"anonfirstname194","anonlastname194","anon194",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758888,54059,26,"interactivecountback",29997,9,0,0,1,0,"\({-2\,4^{n-1}}\) is Decreasing and Bounded above","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 399679989; ans1: ""Decreasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605550135,716804,1,"gradedpartial",0.5,1605548681,318,"anonfirstname195","anonlastname195","anon195",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758867,54059,16,"interactivecountback",29997,1,1,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605550135,716794,1,"gradedright",1,1605548709,318,"anonfirstname195","anonlastname195","anon195",2,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764029,54150,16,"interactivecountback",29997,2,1,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1606217636,719284,1,"gradedright",1,1606217153,319,"anonfirstname196","anonlastname196","anon196",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764069,54151,16,"interactivecountback",29997,1,1,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1606184382,719306,1,"gradedwrong",0,1606183773,320,"anonfirstname197","anonlastname197","anon197",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758914,54060,16,"interactivecountback",29997,5,1,0,1,0,"\({4\,3^{n-1}}\) is Increasing and Bounded below","Seed: 1967851554; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","",1605582593,716822,0,"todo",NA,1605581448,322,"anonfirstname199","anonlastname199","anon199",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755495,54000,28,"interactivecountback",29997,3,0,0,1,0,"\({-2\,\left(-5\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605596272,715193,1,"gradedpartial",0.5,1605540423,142,"anonfirstname20","anonlastname20","anon20",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755497,54000,29,"interactivecountback",29997,2,0,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605596272,715194,1,"gradedpartial",0.5,1605540862,142,"anonfirstname20","anonlastname20","anon20",2,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1755469,54000,16,"interactivecountback",29997,4,1,0,1,0,"\({-5\,2^{n-1}}\) is Decreasing and Bounded above","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 2111751705; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605596272,715181,1,"gradedright",1,1605541106,142,"anonfirstname20","anonlastname20","anon20",3,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764238,54154,16,"interactivecountback",29997,8,1,0,1,0,"\({-4\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 271527967; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605528330,719399,1,"gradedright",1,1605527177,324,"anonfirstname201","anonlastname201","anon201",1,"Group CG"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758988,54061,29,"interactivecountback",29997,2,0,0,1,0,"\({-2\,5^{n-1}}\) is Decreasing and Bounded above","Seed: 1454419938; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1454419938; ans1: ""Increasing"" [score]; ans2: ""Bounded below"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605543720,716857,1,"gradedwrong",0,1605542879,325,"anonfirstname202","anonlastname202","anon202",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758990,54061,30,"interactivecountback",29997,3,0,0,1,0,"\({-2\,\left(-5\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 258534682; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605543720,716858,1,"gradedwrong",0,1605542894,325,"anonfirstname202","anonlastname202","anon202",2,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758992,54061,31,"interactivecountback",29997,7,0,0,1,0,"\({-5\,\left(-2\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1832130200; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1832130200; ans1: ""Decreasing"" [score]; ans2: ""Bounded above"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 0 | ATAlgEquiv_String | prt2-1-F",1605543720,716859,1,"gradedwrong",0,1605542911,325,"anonfirstname202","anonlastname202","anon202",3,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1758959,54061,16,"interactivecountback",29997,1,1,0,1,0,"\({-2\,\left(-3\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 1886707239; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605543720,716844,1,"gradedright",1,1605542923,325,"anonfirstname202","anonlastname202","anon202",4,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1759034,54062,16,"interactivecountback",29997,3,1,0,1,0,"\({-2\,\left(-5\right)^{n-1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 258534682; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 258534682; ans1: ""Decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 0 | ATAlgEquiv_String | prt1-1-F; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605702991,716880,1,"gradedpartial",0.5,1605702918,326,"anonfirstname203","anonlastname203","anon203",1,"Group GC"
"../data-raw/study2/attempts_MidC2.csv","MidC2",1764301,54155,16,"interactivecountback",29997,6,1,0,1,0,"\({\left(-2\right)^{n+1}}\) is Neither increasing nor decreasing and Unbounded","Seed: 71454915; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T","Seed: 71454915; ans1: ""Neither increasing nor decreasing"" [score]; ans2: ""Unbounded"" [score]; prt1: # = 1 | ATAlgEquiv_String | prt1-1-T; prt2: # = 1 | ATAlgEquiv_String | prt2-1-T",1605551683,719428,1,"gradedright",1,1605550746,327,"anonfirstname204","anonlastname204","anon204",1,"Group CG"
